MI_dir_L5_weight,MI_dir_L5_mean,MI_dir_L5_variance,MI_dir_L3_weight,MI_dir_L3_mean,MI_dir_L3_variance,MI_dir_L1_weight,MI_dir_L1_mean,MI_dir_L1_variance,MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,MI_dir_L0.01_weight,MI_dir_L0.01_mean,MI_dir_L0.01_variance,H_L5_weight,H_L5_mean,H_L5_variance,H_L3_weight,H_L3_mean,H_L3_variance,H_L1_weight,H_L1_mean,H_L1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L5_weight,HH_L5_mean,HH_L5_std,HH_L5_magnitude,HH_L5_radius,HH_L5_covariance,HH_L5_pcc,HH_L3_weight,HH_L3_mean,HH_L3_std,HH_L3_magnitude,HH_L3_radius,HH_L3_covariance,HH_L3_pcc,HH_L1_weight,HH_L1_mean,HH_L1_std,HH_L1_magnitude,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_weight,HH_L0.01_mean,HH_L0.01_std,HH_L0.01_magnitude,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L5_weight,HH_jit_L5_mean,HH_jit_L5_variance,HH_jit_L3_weight,HH_jit_L3_mean,HH_jit_L3_variance,HH_jit_L1_weight,HH_jit_L1_mean,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L5_weight,HpHp_L5_mean,HpHp_L5_std,HpHp_L5_magnitude,HpHp_L5_radius,HpHp_L5_covariance,HpHp_L5_pcc,HpHp_L3_weight,HpHp_L3_mean,HpHp_L3_std,HpHp_L3_magnitude,HpHp_L3_radius,HpHp_L3_covariance,HpHp_L3_pcc,HpHp_L1_weight,HpHp_L1_mean,HpHp_L1_std,HpHp_L1_magnitude,HpHp_L1_radius,HpHp_L1_covariance,HpHp_L1_pcc,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_mean,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc
1.265949476,131.9648249,16361.59689,1.451730572,163.7064218,21133.27158,1.767290512,202.3268909,24221.62256,2.334414258,224.0648979,24113.37043,13.69985768,209.563944,25088.93294,1.265949476,131.9648249,16361.59689,1.451730572,163.7064218,21133.27158,1.767290512,202.3268909,24221.62256,2.334414258,224.0648979,24113.37043,13.69985768,209.563944,25088.93294,1.265949476,131.9648249,127.9124579,402.261998,16361.59689,-4.89E-143,0,1.451730572,163.7064218,145.3728709,413.7629666,21133.27158,-2.76E-84,0,1.767290512,202.3268909,155.6329739,430.5068765,24221.62256,-7.88E-06,-1.00E-05,2.311710954,225.6761785,155.1877473,400.772068,27341.05187,-3411.909451,-0.193248616,11.19587101,243.0143223,156.7744939,348.3348137,36550.08525,-3633.931873,-0.140929039,1.265949476,7.079465273,168.6559535,1.451730572,10.30214217,217.842555,1.767290512,14.22322068,249.6773925,2.311710954,15.2510728,251.3318392,11.19587101,14.76454184,731.8776489,1.265949476,131.9648249,127.9124579,402.261998,16361.59689,-4.89E-143,0,1.451730572,163.7064218,145.3728709,413.7629666,21133.27158,-2.76E-84,0,1.767290512,202.3268909,155.6329739,430.5068765,24221.62256,-7.88E-06,-1.00E-05,2.311710954,225.6761785,155.1877473,400.772068,27341.05187,-3411.909451,-0.193248616,11.19587101,243.0143223,156.7744939,348.3348137,36550.08525,-3633.931873,-0.140929039
1.005487027,378.6464512,423.1822223,1.055467484,368.6332259,3439.963528,1.595239979,313.7039322,16421.79668,3.093709105,274.4688295,21638.23256,14.55157887,221.2764913,25223.85135,1.005487027,378.6464512,423.1822223,1.055467484,368.6332259,3439.963528,1.595239979,313.7039322,16421.79668,3.093709105,274.4688295,21638.23256,14.55157887,221.2764913,25223.85135,1.005487027,378.6464512,20.5713933,536.444904,423.1822223,-3.84E-145,0,1.055467484,368.6332259,58.65120227,529.4246454,3439.963528,-2.09E-85,0,1.595239979,313.7039322,128.1475582,492.7577062,16421.79668,-1.83E-06,-2.82E-06,3.073346775,275.8897837,146.5429161,431.0495165,25073.87046,-469.895599,-0.028184665,12.07469381,254.3591796,154.8163503,356.3422145,36142.6159,-1862.983798,-0.073162977,1.005487027,1.600061517,1.085111466,1.055467484,2.028892236,15.24474103,1.595239979,6.291357786,130.6125863,3.073346775,10.7995488,210.6395175,12.07469381,13.67179811,684.489295,1.005487027,378.6464512,20.5713933,536.444904,423.1822223,-3.84E-145,0,1.055467484,368.6332259,58.65120227,529.4246454,3439.963528,-2.09E-85,0,1.595239979,313.7039322,128.1475582,492.7577062,16421.79668,-1.83E-06,-2.82E-06,3.073346775,275.8897837,146.5429161,431.0495165,25073.87046,-469.895599,-0.028184665,12.07469381,254.3591796,154.8163503,356.3422145,36142.6159,-1862.983798,-0.073162977
1.381878284,152.3989917,19664.49762,1.590437527,178.3502247,22655.39757,2.314424736,206.6777981,24382.58572,4.034383341,222.795795,24376.89231,15.52343062,211.2737738,25052.09489,1.381878284,152.3989917,19664.49762,1.590437527,178.3502247,22655.39757,2.314424736,206.6777981,24382.58572,4.034383341,222.795795,24376.89231,15.52343062,211.2737738,25052.09489,1.381878284,152.3989917,140.2301595,499.6228525,19664.50583,-11.08114988,-0.018644041,1.590437527,178.3502247,150.5171006,506.2341373,22656.35706,-161.210673,-0.074172874,2.314424736,206.6777981,156.1492418,499.3542522,24434.87784,-1020.447891,-0.163492595,4.014411484,223.6057105,156.09504,456.4094879,27245.77971,-1722.183887,-0.099919751,13.0513368,239.9270043,156.977066,364.1695845,38106.37935,-2570.999432,-0.096065465,1.381878284,0.64431918,0.64869179,1.590437527,0.928848839,6.373976986,2.314424736,3.693729202,83.04774904,4.014411484,8.178938805,178.8704463,13.0513368,12.64566137,644.7329151,1.381878284,152.3989917,140.2301595,499.6228525,19664.50583,-11.08114988,-0.018644041,1.590437527,178.3502247,150.5171006,506.2341373,22656.35706,-161.210673,-0.074172874,2.314424736,206.6777981,156.1492418,499.3542522,24434.87784,-1020.447891,-0.163492595,4.014411484,223.6057105,156.09504,456.4094879,27245.77971,-1722.183887,-0.099919751,13.0513368,239.9270043,156.977066,364.1695845,38106.37935,-2570.999432,-0.096065465
1.000016915,60.0015629,0.477026563,1.00179555,60.21212283,65.66576887,1.24099239,88.48384361,8101.55256,4.217608411,184.1967172,23390.98073,16.17620931,201.9221531,24830.59706,1.000016915,60.0015629,0.477026563,1.00179555,60.21212283,65.66576887,1.24099239,88.48384361,8101.55256,4.217608411,184.1967172,23390.98073,16.17620931,201.9221531,24830.59706,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1.015918798,60,9.54E-07,84.85281374,1.02E-12,3.19E-47,4.97E-35,2.936414256,60,2.16E-05,84.85281374,9.09E-10,3.95E-10,0.653666621,1,59.96717596,0,1,59.96717596,0,1,59.96717596,0,1.015918798,59.95923902,0.004000267,2.936414256,60.13786339,1275.727143,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1.015918798,60,9.54E-07,84.85281374,1.02E-12,1.54E-82,2.40E-70,2.936414256,60,0,84.85281374,4.55E-13,-1.36E-29,0
1,380,0,1,380,0,1,380,0,1.083895791,364.8444182,4548.331635,11.93312088,216.8451433,25184.54206,1,380,0,1,380,0,1,380,0,1.083895791,364.8444182,4548.331635,11.93312088,216.8451433,25184.54206,1,380,0,608.9314757,17.96415143,-2.58E-179,0,1,380,0,607.3419129,208.5094215,-4.16E-106,0,1,380,0,592.4854066,1597.738609,-3.66E-33,0,1.063687153,370.6360559,53.25084377,543.7657517,12517.50676,18.56703422,0.003157744,9.623786413,254.481878,154.6227341,373.9191692,37636.14513,535.1919054,0.020301948,1,59.78042316,0,1,59.78042316,0,1,59.78042316,0,1.063687153,56.6908384,160.5913062,9.623786413,17.54339702,784.6050188,1,380,0,608.9314757,17.96415143,-2.58E-179,0,1,380,0,607.3419129,208.5094215,-4.16E-106,0,1,380,0,592.4854066,1597.738609,-3.66E-33,0,1.063687153,370.6360559,53.25084377,543.7657517,12517.50676,18.56703422,0.003157744,9.623786413,254.481878,154.6227341,373.9191692,37636.14513,535.1919054,0.020301948
1.381029669,152.6334148,19697.54369,1.56049956,178.7823848,22693.80251,1.824502086,207.898251,24420.93718,2.063179774,219.9978944,24649.86619,12.91011507,205.1608832,24859.77357,1.381029669,152.6334148,19697.54369,1.56049956,178.7823848,22693.80251,1.824502086,207.898251,24420.93718,2.063179774,219.9978944,24649.86619,12.91011507,205.1608832,24859.77357,1.381029669,152.6334148,140.3479379,409.508192,19697.54369,-3.92E-270,0,1.56049956,178.7823848,150.6446232,419.9561181,22693.80251,-8.82E-161,0,1.824502086,207.898251,156.2719974,433.1531863,24420.93718,-1.06E-51,0,2.043357374,221.5500175,156.9657494,440.3721363,24641.61423,55.4158194,0.017491483,10.60523276,236.7093423,157.1233625,373.456334,36101.87767,-153.5544062,-0.006021483,1.381029669,16.69516618,707.3203763,1.56049956,21.65031424,814.9132291,1.824502086,27.16767985,876.9330202,2.043357374,29.08312074,877.2318828,10.60523276,15.91542784,736.0787908,1.381029669,152.6334148,140.3479379,409.508192,19697.54369,-3.92E-270,0,1.56049956,178.7823848,150.6446232,419.9561181,22693.80251,-8.82E-161,0,1.824502086,207.898251,156.2719974,433.1531863,24420.93718,-1.06E-51,0,2.043357374,221.5500175,156.9657494,440.3721363,24641.61423,55.4158194,0.017491483,10.60523276,236.7093423,157.1233625,373.456334,36101.87767,-153.5544062,-0.006021483
1.000000039,60.00000364,0.001111784,1.000046332,60.00550316,1.705047429,1.056495859,67.90882295,2413.055268,2.457552802,154.8933342,20797.60612,13.46920703,194.3836427,24462.38378,1.000000039,60.00000364,0.001111784,1.000046332,60.00550316,1.705047429,1.056495859,67.90882295,2413.055268,2.457552802,154.8933342,20797.60612,13.46920703,194.3836427,24462.38378,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1.014003588,60,0,84.85281374,9.09E-13,6.85E-31,0,2.913177903,60,1.75E-05,84.85281374,5.98E-10,2.59E-10,0.651833681,1,61.80844784,0,1,61.80844784,0,1,61.80844784,0,1.014003588,61.7829099,0.046628034,2.913177903,60.71132114,838.4403233,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1.014003588,60,0,84.85281374,9.09E-13,9.51E-33,0,2.913177903,60,0,84.85281374,1.36E-12,-3.78E-30,0
1,60,0,1,60,4.55E-13,1.000041614,60.00032911,0.103016598,1.891334097,104.7206363,12045.09863,13.17014618,184.1799866,23872.06195,1,60,0,1,60,4.55E-13,1.000041614,60.00032911,0.103016598,1.891334097,104.7206363,12045.09863,13.17014618,184.1799866,23872.06195,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1.000000048,60,6.74E-07,60,4.55E-13,0,0,1.282801109,60,9.54E-07,60,9.09E-13,0,0,1,242.9980381,0,1,242.9980381,0,1,242.9980381,0,1.000000048,242.9980324,0.000661523,1.282801109,225.9385894,3605.215943,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1.000000048,60,6.74E-07,60,4.55E-13,0,0,1.282801109,60,9.54E-07,60,9.09E-13,0,0
1,380,0,1,380,0,1,380,9.57E-08,1.11852787,350.8292682,8455.560774,10.98379875,202.0080639,24871.92744,1,380,0,1,380,0,1,380,9.57E-08,1.11852787,350.8292682,8455.560774,10.98379875,202.0080639,24871.92744,1,380,0,537.4011537,0,0,0,1,380,0,537.4011537,0,-2.91E-214,0,1,380,0,537.4011537,0,-3.25E-69,0,1.032811149,374.9662375,39.43333397,534.2685536,1607.46672,2.508150843,0.003151287,8.015973115,254.5849833,154.4338217,385.0348483,35534.12066,1046.818274,0.041764841,1,59.60611606,0,1,59.60611606,0,1,59.60611606,0,1.032811149,58.63643776,56.52579613,8.015973115,21.36588128,852.6789055,1,380,0,537.4011537,0,0,0,1,380,0,537.4011537,0,-2.91E-214,0,1,380,0,537.4011537,0,-3.25E-69,0,1.032811149,374.9662375,39.43333397,534.2685536,1607.46672,2.508150843,0.003151287,8.015973115,254.5849833,154.4338217,385.0348483,35534.12066,1046.818274,0.041764841
1.200538387,118.450679,13718.43948,1.381345399,152.6853832,19704.85467,1.725169456,197.9888945,24023.4446,2.083155377,214.0995401,24646.15473,11.94855897,190.6252633,24208.92811,1.200538387,118.450679,13718.43948,1.381345399,152.6853832,19704.85467,1.725169456,197.9888945,24023.4446,2.083155377,214.0995401,24646.15473,11.94855897,190.6252633,24208.92811,1.200538387,118.450679,117.1257422,398.0333697,13718.43948,0,0,1.381345399,152.6853832,140.3739814,409.5275647,19704.85467,-1.15E-215,0,1.725169456,197.9888945,154.9949825,428.4852417,24023.4446,-5.42E-70,0,2.000149375,220.4946558,156.9795714,439.3460219,24642.58667,1.720326033,0.004306616,8.990255136,233.6083836,157.2030803,384.0718131,33704.76173,461.90493,0.019408509,1.200538387,10.34279658,486.6815278,1.381345399,16.7909692,699.0582846,1.725169456,25.32397299,852.2665229,2.000149375,29.55219608,874.2844783,8.990255136,19.04088927,801.0261365,1.200538387,118.450679,117.1257422,398.0333697,13718.43948,0,0,1.381345399,152.6853832,140.3739814,409.5275647,19704.85467,-1.15E-215,0,1.725169456,197.9888945,154.9949825,428.4852417,24023.4446,-5.42E-70,0,2.000149375,220.4946558,156.9795714,439.3460219,24642.58667,1.720326033,0.004306616,8.990255136,233.6083836,157.2030803,384.0718131,33704.76173,461.90493,0.019408509
1.000000048,60.00000283,0.000828698,1.000050511,60.00468139,1.429133843,1.057261059,67.4734524,2276.506154,2.48191886,152.0106691,20428.71108,12.54850609,180.2156367,23531.1001,1.000000048,60.00000283,0.000828698,1.000050511,60.00468139,1.429133843,1.057261059,67.4734524,2276.506154,2.48191886,152.0106691,20428.71108,12.54850609,180.2156367,23531.1001,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1.01587728,60,0,84.85281374,4.55E-13,1.07E-32,0,2.922386319,60,1.42E-05,84.85281374,3.94E-10,1.70E-10,0.651036609,1,59.96955204,0,1,59.96955204,0,1,59.96955204,0,1.01587728,59.99789325,0.051318285,2.922386319,60.45749806,551.6615444,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1.01587728,60,0,84.85281374,4.55E-13,3.65E-38,0,2.922386319,60,0,84.85281374,9.09E-13,-1.08E-30,0
1,380,0,1,380,0,1.00000117,379.9996342,0.116981223,1.629800607,291.8985363,20218.55205,11.94040943,196.9474217,24623.18515,1,380,0,1,380,0,1.00000117,379.9996342,0.116981223,1.629800607,291.8985363,20218.55205,11.94040943,196.9474217,24623.18515,1,380,0,537.4011537,0,0,0,1,380,0,537.4011537,0,-6.18E-260,0,1.000000063,379.9999885,0.060189524,537.4011455,0.003622779,-1.94E-84,0,1.361061089,337.6865625,107.2191956,508.3692046,11495.95774,0.018358921,6.73E-05,8.575718741,250.6788614,155.0440694,394.6874362,33213.63278,1583.936826,0.06748128,1,24.69792891,0,1,24.69792891,0,1.000000063,24.69792895,5.40E-05,1.361061089,25.98566463,236.5221677,8.575718741,19.70054705,710.9164008,1,380,0,537.4011537,0,0,0,1,380,0,537.4011537,0,-6.18E-260,0,1.000000063,379.9999885,0.060189524,537.4011455,0.003622779,-1.94E-84,0,1.361061089,337.6865625,107.2191956,508.3692046,11495.95774,0.018358921,6.73E-05,8.575718741,250.6788614,155.0440694,394.6874362,33213.63278,1583.936826,0.06748128
1.39098631,345.4921119,465.5842869,1.569241994,349.4119835,532.5980386,1.828767704,353.7526516,570.9944822,2.59947592,307.3252857,12821.26872,12.91800441,207.4020224,24019.69356,1.39098631,345.4921119,465.5842869,1.569241994,349.4119835,532.5980386,1.828767704,353.7526516,570.9944822,2.59947592,307.3252857,12821.26872,12.91800441,207.4020224,24019.69356,1.39098631,345.4921119,21.57740223,351.7396756,465.5842869,0,0,1.569241994,349.4119835,23.07808568,355.5906835,532.5980386,-6.39E-283,0,1.828766786,353.7527989,23.89459098,359.8569771,570.9514781,0.000138186,0.000107718,2.335736671,335.2519719,81.13016897,354.0201507,14315.25057,-1037.341307,-0.113403747,9.559627238,259.1855883,148.8068318,369.6760515,35006.47052,-4036.831528,-0.164751075,1.39098631,7.137032207,120.5743496,1.569241994,9.131835847,137.9291869,1.828766786,11.34085842,147.8614117,2.335736671,14.97641734,297.1558192,9.559627238,17.66808443,671.9088619,1.39098631,345.4921119,21.57740223,351.7396756,465.5842869,0,0,1.569241994,349.4119835,23.07808568,355.5906835,532.5980386,-6.39E-283,0,1.828766786,353.7527989,23.89459098,359.8569771,570.9514781,0.000138186,0.000107718,2.335736671,335.2519719,81.13016897,354.0201507,14315.25057,-1037.341307,-0.113403747,9.559627238,259.1855883,148.8068318,369.6760515,35006.47052,-4036.831528,-0.164751075
1.476035933,156.1389223,17218.2479,1.824669723,194.0896367,20135.89364,2.475781016,237.5256308,20276.27547,3.54432237,239.2374369,20999.2227,13.89033079,197.2221336,23626.28187,1.476035933,156.1389223,17218.2479,1.824669723,194.0896367,20135.89364,2.475781016,237.5256308,20276.27547,3.54432237,239.2374369,20999.2227,13.89033079,197.2221336,23626.28187,1.476035933,156.1389223,131.2183215,250.2795608,29455.07661,-7808.831228,-0.384952509,1.824669723,194.0896367,141.9009994,269.4647749,30831.15421,-11032.93057,-0.508844657,2.475780276,237.5256839,142.3947756,295.9170798,30277.65372,-14064.56984,-0.65868637,3.286178925,253.3173062,141.1627405,312.450924,30463.56727,-12135.09067,-0.56631777,10.53914811,240.8553034,152.4714797,349.4293144,35473.73523,-6125.350167,-0.245426068,1.476035933,2.511373112,49.07200812,1.824669723,4.296745655,81.61707908,2.475780276,6.885105474,117.4380051,3.286178925,10.51317157,252.2718497,10.53914811,16.02101665,634.033349,1.476035933,156.1389223,131.2183215,250.2795608,29455.07661,-7808.831228,-0.384952509,1.824669723,194.0896367,141.9009994,269.4647749,30831.15421,-11032.93057,-0.508844657,2.475780276,237.5256839,142.3947756,295.9170798,30277.65372,-14064.56984,-0.65868637,3.286178925,253.3173062,141.1627405,312.450924,30463.56727,-12135.09067,-0.56631777,10.53914811,240.8553034,152.4714797,349.4293144,35473.73523,-6125.350167,-0.245426068
1,380,0,1,380,0,1,380,4.91E-06,1.329956567,345.0774068,8906.024041,11.95481239,212.5111955,24210.72973,1,380,0,1,380,0,1,380,4.91E-06,1.329956567,345.0774068,8906.024041,11.95481239,212.5111955,24210.72973,1,380,0,427.3879918,23898.39905,-1.91E-99,0,1,380,0,423.4861011,23347.50216,-5.87E-58,0,1,380,0.002216185,418.9850446,22485.75336,1.46E-16,4.41E-16,1.305924858,350.3234188,86.87274096,395.1992156,24246.6928,253.7666429,0.019243686,9.31185319,255.7980536,150.3559641,359.8919461,35057.23692,-2910.065333,-0.118238923,1,34.25161791,0,1,34.25161791,0,1,34.25161791,1.05E-07,1.305924858,28.69066945,160.1811199,9.31185319,17.97880109,597.8031693,1,380,0,427.3879918,23898.39905,-1.91E-99,0,1,380,0,423.4861011,23347.50216,-5.87E-58,0,1,380,0.002216185,418.9850446,22485.75336,1.46E-16,4.41E-16,1.305924858,350.3234188,86.87274096,395.1992156,24246.6928,253.7666429,0.019243686,9.31185319,255.7980536,150.3559641,359.8919461,35057.23692,-2910.065333,-0.118238923
1.219055685,122.4235794,14533.38361,1.402098745,156.0500099,20166.69883,1.738092693,199.3422012,24089.30856,2.290174782,223.2188443,24175.68975,12.91856239,201.1700578,23869.60795,1.219055685,122.4235794,14533.38361,1.402098745,156.0500099,20166.69883,1.738092693,199.3422012,24089.30856,2.290174782,223.2188443,24175.68975,12.91856239,201.1700578,23869.60795,1.219055685,122.4235794,120.554484,399.2336819,14533.38361,-4.23E-152,0,1.402098745,156.0500099,142.0095026,410.7938724,20166.69883,-1.00E-89,0,1.738092693,199.3422012,155.2073083,429.1122384,24089.30856,-1.94E-06,-4.87E-06,2.266861912,224.8974203,155.3947381,404.5329838,26886.19216,-3179.1681,-0.188160325,10.2836173,237.3417023,153.5282248,360.2262238,34339.51015,-2624.933406,-0.108193487,1.219055685,6.514171435,168.5339826,1.402098745,10.13527664,233.8597921,1.738092693,14.79725166,279.3476879,2.266861912,16.22738564,286.3050884,10.2836173,16.27310994,566.681157,1.219055685,122.4235794,120.554484,399.2336819,14533.38361,-4.23E-152,0,1.402098745,156.0500099,142.0095026,410.7938724,20166.69883,-1.00E-89,0,1.738092693,199.3422012,155.2073083,429.1122384,24089.30856,-1.94E-06,-4.87E-06,2.266861912,224.8974203,155.3947381,404.5329838,26886.19216,-3179.1681,-0.188160325,10.2836173,237.3417023,153.5282248,360.2262238,34339.51015,-2624.933406,-0.108193487
1.000000035,60.00000217,0.000641852,1.000041717,60.00400671,1.226080417,1.053857945,67.12115392,2172.66277,2.618029043,160.8746756,21230.32832,13.47745337,190.6955227,23467.50577,1.000000035,60.00000217,0.000641852,1.000041717,60.00400671,1.226080417,1.053857945,67.12115392,2172.66277,2.618029043,160.8746756,21230.32832,13.47745337,190.6955227,23467.50577,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1.015799329,60,0,84.85281374,0,1.65E-34,0,2.927158195,60,1.15E-05,84.85281374,2.60E-10,1.12E-10,0.650657212,1,60.06719017,0,1,60.06719017,0,1,60.06719017,0,1.015799329,60.06611235,0.000871711,2.927158195,60.32415785,363.2326277,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1.015799329,60,0,84.85281374,0,1.40E-43,0,2.927158195,60,9.54E-07,84.85281374,1.29E-12,-1.75E-29,-1.93E-17
1,60,0,1,60,0,1.000000068,60.00000048,0.000150853,1.499862394,93.61872202,9336.536791,12.42077139,180.1731873,22842.63248,1,60,0,1,60,0,1.000000068,60.00000048,0.000150853,1.499862394,93.61872202,9336.536791,12.42077139,180.1731873,22842.63248,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1.000128195,60,6.74E-07,60,4.55E-13,0,0,1.523536013,60,6.74E-07,60,4.55E-13,0,0,1,129.2936821,0,1,129.2936821,0,1,129.2936821,0,1.000128195,129.3082566,1.656972143,1.523536013,162.503983,3345.550605,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1.000128195,60,6.74E-07,60,4.55E-13,0,0,1.523536013,60,6.74E-07,60,4.55E-13,0,0
1,380,0,1,380,0,1.000000001,379.9999998,5.85E-05,1.178554198,336.6124498,11957.41354,11.03969301,198.2739454,24062.87527,1,380,0,1,380,0,1.000000001,379.9999998,5.85E-05,1.178554198,336.6124498,11957.41354,11.03969301,198.2739454,24062.87527,1,380,0,537.4011537,0,-1.08E-241,0,1,380,0,537.4011537,0,-2.63E-143,0,1,380,0,537.4011537,6.54E-06,-5.47E-24,0,1.036403019,374.5521172,40.78563737,503.3461769,11938.65609,-162.6790602,-0.036683881,7.803261122,255.6235841,151.0764753,372.5255232,33831.25018,-979.9875629,-0.041048262,1,59.6049459,0,1,59.6049459,0,1,59.6049459,0,1.036403019,58.08133575,73.8253935,7.803261122,21.82615184,703.8473153,1,380,0,537.4011537,0,-1.08E-241,0,1,380,0,537.4011537,0,-2.63E-143,0,1,380,0,537.4011537,6.54E-06,-5.47E-24,0,1.036403019,374.5521172,40.78563737,503.3461769,11938.65609,-162.6790602,-0.036683881,7.803261122,255.6235841,151.0764753,372.5255232,33831.25018,-979.9875629,-0.041048262
1.283184619,135.2963188,16957.06431,1.469074471,166.2599846,21429.57065,1.776987322,203.296432,24260.76941,2.149187656,210.6986195,24613.28111,12.01187153,187.2620107,23394.94682,1.283184619,135.2963188,16957.06431,1.469074471,166.2599846,21429.57065,1.776987322,203.296432,24260.76941,2.149187656,210.6986195,24613.28111,12.01187153,187.2620107,23394.94682,1.283184619,135.2963188,130.2192931,403.3671949,16957.06431,-2.80E-243,0,1.469074471,166.2599846,146.3884239,414.7799205,21429.57065,-1.95E-144,0,1.776987322,203.296432,155.7586897,430.9633851,24260.76941,-1.12E-24,0,2.010578519,221.0877714,156.9603568,438.8897973,24638.03756,-138.5159364,-0.053665925,8.783595877,234.0352066,154.4448676,372.7503051,32659.4997,-1388.766132,-0.060203388,1.283184619,13.43784884,603.5799386,1.469074471,19.27961859,762.7770174,1.776987322,26.26711161,863.5524077,2.010578519,29.37452417,869.9054983,8.783595877,19.38272035,670.1861411,1.283184619,135.2963188,130.2192931,403.3671949,16957.06431,-2.80E-243,0,1.469074471,166.2599846,146.3884239,414.7799205,21429.57065,-1.95E-144,0,1.776987322,203.296432,155.7586897,430.9633851,24260.76941,-1.12E-24,0,2.010578519,221.0877714,156.9603568,438.8897973,24638.03756,-138.5159364,-0.053665925,8.783595877,234.0352066,154.4448676,372.7503051,32659.4997,-1388.766132,-0.060203388
1.000000036,60.00000275,0.000825234,1.000043576,60.00463016,1.425748314,1.055007013,67.47133296,2279.726844,2.518265455,150.8563899,20276.42752,12.60160343,177.1631362,22721.65706,1.000000036,60.00000275,0.000825234,1.000043576,60.00463016,1.425748314,1.055007013,67.47133296,2279.726844,2.518265455,150.8563899,20276.42752,12.60160343,177.1631362,22721.65706,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1.015904402,60,9.54E-07,84.85281374,1.02E-12,2.54E-36,3.95E-24,2.931599731,60,9.42E-06,84.85281374,1.72E-10,7.37E-11,0.644804615,1,59.97045493,0,1,59.97045493,0,1,59.97045493,0,1.015904402,59.97195249,0.000154657,2.931599731,60.203506,239.3582143,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1.015904402,60,9.54E-07,84.85281374,1.02E-12,5.46E-49,8.48E-37,2.931599731,60,0,84.85281374,4.55E-13,4.66E-30,0
1,380,0,1,380,0,1,380,0,1.05744262,367.5524127,3798.803011,9.634537529,198.2162343,24190.41379,1,380,0,1,380,0,1,380,0,1.05744262,367.5524127,3798.803011,9.634537529,198.2162343,24190.41379,1,380,0,537.4011537,0,0,0,1,380,0,537.4011537,0,-1.19E-251,0,1,380,0,537.4011537,0,-4.20E-60,0,1.032398667,375.0130269,39.25256445,533.2721836,1564.312805,0.027619146,4.28E-05,6.812901404,255.4599689,151.7243366,386.5619068,32056.20038,567.0523538,0.025022645,1,59.55532408,0,1,59.55532408,0,1,59.55532408,0,1.032398667,58.6081922,54.98745607,6.812901404,25.27926887,773.9264127,1,380,0,537.4011537,0,0,0,1,380,0,537.4011537,0,-1.19E-251,0,1,380,0,537.4011537,0,-4.20E-60,0,1.032398667,375.0130269,39.25256445,533.2721836,1564.312805,0.027619146,4.28E-05,6.812901404,255.4599689,151.7243366,386.5619068,32056.20038,567.0523538,0.025022645
